deal_id,org_id,loan_amount,ltv,dscr,borrower_credit_score,occupancy_rate,property_age,default_outcome,created_at
47eb0525-c95d-41d6-850e-aeb912c3e77f,8475996c-2d7c-441c-9e8d-637ffb8ff45d,2571199.0,0.838,1.4645,651,0.9415,40,0,2025-10-20 12:39:59.587380
d1f9c266-8547-4310-a02c-6efbb676f4d5,40cfa894-9d1a-4e34-be59-56508fef90d8,4333226.0,0.4876,1.45,700,0.9397,47,0,2025-10-18 12:39:59.587380
33feafcb-1b73-4070-8234-711b8ee35613,e0866789-ebb1-4ea5-b738-a00a0ddafd6e,575532.0,0.719,1.7143,692,0.9001,19,0,2025-04-09 12:39:59.587380
78c040e3-87b3-4e79-bcd7-00f7716a5520,30694951-a5b9-4848-ad7d-4825e8c9b896,529423.0,0.6275,1.8004,686,0.9332,37,0,2024-12-02 12:39:59.587380
7c6f8349-7269-4072-919f-1eec7c283169,807f6c16-ccb8-41d8-9a5e-0ea8e0d7e1d0,3341537.0,0.7973,1.3285,640,1.0,45,0,2025-11-03 12:39:59.587380
22aad6bd-584f-4a00-ace1-49314a787fd2,13cc5411-e77a-4057-be09-2004d21936eb,2668387.0,0.5209,1.1628,672,0.8772,47,1,2025-10-27 12:39:59.587380
77ccb581-e9e8-4e27-a0d7-68ed8157af83,b55d9f2a-2dcb-4131-b387-dae8e2c3debe,2547168.0,0.7271,1.1112,592,0.9111,49,1,2025-03-13 12:39:59.587380
9c4edd45-56d1-4bc4-85c7-f3cf65279696,d0a25557-492d-4581-892f-71e7ecdd9df8,2803693.0,0.7852,1.0335,687,0.8131,30,0,2025-04-21 12:39:59.587380
fb7d2523-97af-4244-96b8-bd2ad8fd42b0,afb18595-f66a-4413-b559-c9c5afeaf21b,1004475.0,0.8278,0.8692,737,0.8305,20,0,2025-02-28 12:39:59.587380
863adb7a-b47d-4eff-a851-c2d28fdaa01f,7312b9d5-de23-4506-827e-530c2526958a,2501131.0,0.7233,1.2109,621,0.9078,40,1,2025-07-24 12:39:59.587380
bb512cbb-ae40-45f0-97cf-c49c14065ad3,b6569aee-e5d7-4036-b74c-ae668d8a0db1,2657968.0,0.6489,1.1243,656,0.9883,37,0,2025-04-22 12:39:59.587380
d663dcce-be06-4f25-90d0-611a6fbcf0f2,bf2c07bb-37ca-426a-8a1a-f52b90e3a28f,970579.0,0.6971,1.9597,693,0.8795,24,1,2025-10-17 12:39:59.587380
6caa2cce-3c2b-4138-87ce-73892ee8b440,e235f747-526c-4a9f-9c17-daf12c8bb0fa,12810485.0,0.7976,1.4693,730,0.8811,17,0,2025-09-03 12:39:59.587380
a8167e16-d1a9-4dd9-a5cd-b04ebcace760,e336fa11-2f2f-4b41-8960-75252264664a,3184586.0,0.6782,1.2167,662,0.8674,37,1,2025-05-21 12:39:59.587380
6926da7e-6fa3-42b8-899e-4e19630535f3,054d86a5-f16a-4eb2-8036-42a4b18db3b5,602412.0,0.4622,1.4966,652,0.8572,9,0,2025-04-25 12:39:59.587380
5c9e04f6-2d3e-4d74-a893-0f3055e2d471,d04dc36e-8034-4430-afbd-5806b4a61428,3823029.0,0.8224,0.967,601,0.9236,41,0,2025-03-10 12:39:59.587380
7d8d9517-269a-49a3-8d75-e13750eb3342,f59e48a7-eec3-4a21-8e18-2dff7dbce3fd,748120.0,0.7258,1.3329,684,0.7802,18,1,2025-07-18 12:39:59.587380
be2212ca-2fb2-4f24-9ed4-6e7eb7e4b8f6,b97d665e-b562-4da9-b4c6-b80ec50e5c19,4356086.0,0.7206,1.5515,761,1.0,31,0,2025-11-04 12:39:59.587380
bf58e329-2443-4182-a967-c7fdde8a51a9,51180fba-0c38-4a32-83a0-3d4bc0779283,6315993.0,0.5363,1.3867,691,0.8468,27,0,2025-08-19 12:39:59.587380
ca8f2c12-7239-4ea3-b761-e2cceb9baa2d,87410f6f-db6c-4b20-9d3d-1749c343cb7a,872674.0,0.7136,1.2821,679,0.9578,18,0,2025-10-21 12:39:59.587380
21234005-f572-426e-a129-8694b6e8a505,8bf0580c-1302-4e81-8a66-9310b21e5de3,5195878.0,0.6075,1.9926,692,0.7984,44,0,2025-03-18 12:39:59.587380
fdfd5454-461b-4892-95eb-cdba77e625eb,a506fc7e-c06f-49e2-a70c-975e5a1a4ea9,2995977.0,0.7105,1.8564,679,0.9535,8,0,2025-09-01 12:39:59.587380
c30238a7-614f-4dee-9c13-d273bac9390a,fca90184-2d76-4210-b5e3-a743f6e95a69,4511139.0,0.4926,1.5481,647,0.9538,43,0,2025-10-17 12:39:59.587380
0a2e8304-8781-4270-9fcd-30bfc0d093f3,35f64685-f524-4634-835f-58ab49108ee5,13214073.0,0.7131,1.4833,712,0.9307,23,0,2024-11-29 12:39:59.587380
4d37209c-9d9b-44c1-b72a-160ee24eb330,b64f7581-2e57-4276-a689-025614cfdf44,1551312.0,0.8498,1.5448,689,0.8204,8,1,2025-08-24 12:39:59.587380
2316b06b-ebe8-4890-affb-8d3fd9518401,7424c38c-811c-4899-a522-d15c866ece4d,933096.0,0.4693,1.0416,680,0.92,34,0,2025-08-21 12:39:59.587380
4a6cd739-d944-46f7-bd70-00bf3dad0fd2,56075f01-b616-4510-9811-9af97fee9891,814627.0,0.8409,1.2742,640,0.8054,23,1,2025-04-28 12:39:59.587380
daa414d5-de75-4c1f-8d13-98caae467828,54d2e520-6197-4bf5-a38b-30ddfffb0c85,876936.0,0.6128,0.8474,732,0.8798,35,0,2025-10-01 12:39:59.587380
fa0398d5-d6f3-4edf-bf87-6d9ca7f7e84e,d9edd711-5a7f-4bc5-a91d-c759ca65378a,1835630.0,0.7983,1.3707,706,0.9824,35,0,2025-02-23 12:39:59.587380
00427f46-0236-4bc0-bec9-affac2766b23,0b3eb39f-22df-4837-b93c-02ddf52f7207,2788884.0,0.763,1.4516,657,0.9637,13,0,2025-08-13 12:39:59.587380
18067f3b-519e-4846-873c-ff91f5e02c6e,ec741c41-1da6-43f9-975f-5e3ae066ef3d,2614781.0,0.6768,1.0733,720,0.9012,17,0,2024-12-09 12:39:59.587380
5af3a9d9-c52a-46fd-ae65-0db34e5335a4,e0f5c6fb-ec1c-40dd-bf8d-9882441007f1,4534309.0,0.7454,1.9568,660,0.822,18,0,2025-08-21 12:39:59.587380
46c67aa7-9d05-45e4-87e7-54522212b20c,1dfcfeff-8b2d-4d82-823c-b14dfe5f0479,2008707.0,0.8014,1.8913,648,0.9516,14,0,2025-01-17 12:39:59.587380
5c8c520c-4932-4fa5-b853-366dc00bc05f,012d289d-de8a-4ff0-a66d-b376a984c7aa,8482655.0,0.6117,1.6666,649,0.9016,35,0,2025-01-21 12:39:59.587380
3b8bac45-fb64-4278-8543-3766a8c66d42,03bb6b49-6e5c-472b-a30f-bf345256acbe,1521707.0,0.5808,1.4401,609,0.7144,41,0,2025-07-01 12:39:59.587380
fd5de03b-f079-4006-b6a4-3dde2517e947,2f7ef1d0-d84a-4145-8e8a-169208d9eac0,30104017.0,0.717,1.844,698,0.9626,27,0,2025-02-05 12:39:59.587380
0ac6b5d8-947d-4c33-8a1a-e419bef80b50,73d899e1-5240-4985-88b2-49d4f841df57,3706755.0,0.7731,0.9568,606,0.8981,31,0,2025-09-15 12:39:59.587380
e82e831c-3b4e-43ab-84b7-f85e5262686d,0630865c-1326-47b4-b38e-669a51ef0d37,841417.0,0.7549,1.7486,630,0.9962,10,0,2024-11-19 12:39:59.587380
58678076-f733-4235-b7b3-e359dcabed01,c80f16c5-d2c3-4c3d-9f35-74e5a982fb74,679497.0,0.7691,0.9498,596,0.8124,30,0,2024-12-06 12:39:59.587380
c5ff011c-ee9e-44c2-8b35-3e6043787ab8,6ce8a58f-6ba8-465c-bf7b-3d68d2478242,3212219.0,0.6242,1.7531,676,0.6459,6,0,2025-03-17 12:39:59.587380
ee64df78-4eb8-4fa2-9ea8-b831517f64c1,9934e677-9131-40ab-800c-54ec827a59d2,1585701.0,0.7771,1.1309,673,0.9223,49,0,2024-12-06 12:39:59.587380
d0436a4c-4846-4bfe-bea0-582ca6961983,6cd4ae42-e7e8-4dd1-9be5-4f83aaf786d9,4049081.0,0.4981,1.8525,666,0.9233,17,0,2025-08-07 12:39:59.587380
b4c16b50-d7a7-4867-9fb5-0e649c7b9eb5,207aad35-8964-4a1b-927e-ecc9414eb327,3182691.0,0.6678,1.9329,638,0.7647,23,0,2025-09-12 12:39:59.587380
68f13fff-a3f4-479e-8c71-b9c92d176924,a7dc228e-941e-49ad-8be1-52ffce9d603d,1843490.0,0.4523,0.9786,633,0.8217,5,0,2025-02-22 12:39:59.587380
aaf83f9a-4058-40ee-bc1b-a94b2af0260b,cc27ed27-dbe6-4685-868a-ea767c1d2c6e,850182.0,0.5798,1.3552,698,1.0,44,0,2025-07-23 12:39:59.587380
f193dcd3-d01a-4fd8-8922-839d641fe194,41e9a46d-a11b-4f7f-9fd5-efd759ee9a6d,435893.0,0.5966,1.9772,657,0.8756,36,0,2025-06-20 12:39:59.587380
07d9e27b-7747-410b-8a40-8e0a9d9f2f32,c460aec2-134f-42f1-8c54-7dd241a3724c,1268677.0,0.6085,1.3801,692,0.9585,26,0,2025-04-11 12:39:59.587380
cff000a7-a0f4-4278-8111-edfb3c400787,1a3ce917-1313-4def-afb9-a72cea13a027,4668735.0,0.7282,1.8363,644,0.8479,33,0,2025-03-02 12:39:59.587380
f13667b9-b5fa-4e56-8e15-5a235ea55914,aca7899a-aff9-41f4-9b44-332e9c3548df,2456121.0,0.6054,1.5065,687,0.7328,6,0,2025-01-01 12:39:59.587380
58d836ac-50dd-4237-82e6-71d807d93d89,9e463430-f626-417a-97b0-806dfe1dc0ed,570496.0,0.6295,1.2504,732,0.8864,44,0,2025-01-01 12:39:59.587380
f150ea68-c9fd-43cd-bbe3-1008739462bb,e0909a24-dc12-4eda-b913-df37362c0f70,2357662.0,0.545,1.1429,703,0.8788,42,0,2024-11-16 12:39:59.587380
6549bb95-20fa-4f2b-ad80-11f7f0d3ae1f,9684fbae-7275-48fb-a918-63f9ca78cd19,2914816.0,0.5993,1.0439,663,0.868,15,1,2025-02-28 12:39:59.587380
1526ac46-5199-402f-a258-3ac7f6829b85,8d77a53a-c337-41c8-93f6-4ff15a72abb4,819248.0,0.5409,1.7142,690,0.8908,21,1,2025-05-03 12:39:59.587380
7a23c017-ec6f-4723-b9bf-ea3d893245eb,f077317f-0979-4f4e-8fe2-86ad7acee704,2312235.0,0.4793,1.2638,670,0.9211,47,1,2024-12-01 12:39:59.587380
30b93fb2-49c1-4945-b238-ca5ab8335f68,13e1fb12-83f3-4de2-a65e-ecb98aaf7917,2101598.0,0.6914,1.4135,680,0.888,12,0,2025-10-30 12:39:59.587380
9ddf6333-dcc4-40a8-8e9e-6d8e5a038c58,630f01ac-b370-4208-80c5-fc8bd338e9f2,632243.0,0.7173,1.3908,666,0.7989,26,0,2025-01-13 12:39:59.587380
3dddcd88-87f2-4d74-a1c8-a5120922a226,4a4911ca-4185-4e17-b158-9720a9394209,2835666.0,0.6978,1.4927,673,0.9389,8,1,2025-08-02 12:39:59.587380
1b83bd70-7a93-4c22-83ea-c0e91a12906c,676577d9-6716-4d4f-a62e-d8ae03e18159,3473886.0,0.6354,1.8387,688,0.7441,15,0,2025-03-13 12:39:59.587380
4b7c74c6-7d0d-4600-9ad1-355c79a02a12,13ff008f-9a57-4a67-a7e6-28b6bff33609,5856433.0,0.6019,1.9769,640,0.736,12,0,2025-03-13 12:39:59.587380
68f23374-9459-48e6-bed4-257c6e1e00d8,355afd86-60bb-4759-873e-c7c263d42235,5687618.0,0.7953,1.2891,639,0.9591,13,0,2025-01-05 12:39:59.587380
b3d32bc5-0d3b-4da8-967b-0629c8c191d1,cd2682e8-7c57-49fd-babc-2a6933567ab0,499984.0,0.6576,1.793,624,0.9406,30,0,2025-02-18 12:39:59.587380
02f9fe4a-6801-47da-af05-9957e441c1c1,1f6cd1c9-41f0-45ee-9915-5ea64e56c6a2,776207.0,0.6417,1.7174,615,0.8954,6,0,2025-04-03 12:39:59.587380
fa00aade-119d-4160-aadf-63572a5d1d05,fddc9247-c727-4c05-a165-46b8969d5da0,3318539.0,0.4603,1.4882,631,0.7884,20,1,2025-04-07 12:39:59.587380
ba58d8de-0c72-44ce-8226-0993ff003224,1e4126f0-68e3-4682-af48-495885ede40c,3314396.0,0.5865,1.9473,686,0.8434,35,0,2025-01-06 12:39:59.587380
f4d1551f-f565-4948-9fd7-88aa4b634327,36856173-76f2-42bb-9546-d310a94a183b,3318580.0,0.6021,1.0406,644,0.879,10,1,2025-04-10 12:39:59.587380
b38acc44-3372-437f-9854-098708f7184f,f5a9dfc6-4059-4e58-9249-de8713494f42,93430789.0,0.6095,0.9311,700,0.7723,25,0,2025-11-09 12:39:59.587380
9f09eb87-7214-4336-a4dd-0eec9a383b6e,13eb0d9c-80c9-4869-a059-d265bfe66984,3509171.0,0.6821,1.8248,681,0.8409,30,0,2025-10-08 12:39:59.587380
bf70eb34-a086-4454-b308-e88fec9dccec,89c7853f-bcf7-4c6d-b43d-9d85cfd0bb85,6172198.0,0.6634,1.327,601,0.9522,23,0,2025-05-19 12:39:59.587380
f6a23e96-0461-4348-b2c2-c99e022448b4,3247e766-e17b-475e-a3ac-815fb2c3e45c,5147397.0,0.6932,1.8164,706,1.0,32,0,2025-03-01 12:39:59.587380
408b273f-cf4a-481e-b57b-4d9aad400df3,1daf8862-44c9-4e42-9ec1-b19a0653bbf7,3803344.0,0.756,1.8717,712,0.8664,12,0,2025-10-27 12:39:59.587380
90ca911f-8484-4cb5-8324-59c219100b9d,cd848db6-3e4f-4827-8a30-cdf3006fea4d,1446606.0,0.7752,0.8749,640,0.9605,18,0,2025-04-28 12:39:59.587380
1f023c21-87e2-4fb9-b300-cc36788f511d,0f1ee49c-613b-4fcf-837c-5343f3816b4a,4235319.0,0.7372,1.8602,696,0.7469,28,0,2024-12-30 12:39:59.587380
ddbbe4b8-3493-41a4-9feb-65d8d5e78589,b4e485e0-dc1f-4a22-8780-654d14ea073d,915453.0,0.8322,1.338,645,0.9528,48,1,2025-09-26 12:39:59.587380
90043db2-88d3-44ed-87a3-5b87344969d9,a63ccfd6-4f1b-47eb-9525-18bed1e9fc57,1564664.0,0.4573,1.4125,683,0.8357,41,1,2025-09-12 12:39:59.587380
3b823096-5292-4da7-a175-1e5ad1749ad7,e05b5565-2f24-424d-a906-b6195ea84abc,1220336.0,0.5283,1.5519,629,0.9246,30,0,2025-09-05 12:39:59.587380
3fb7e1ba-275f-4f6c-84ab-95ed3b2a6f90,b6a6677b-0dca-41d3-af66-42c8a89a7ab6,2151927.0,0.453,1.9117,608,0.8802,35,0,2025-06-19 12:39:59.587380
ebf9802d-e0c8-41d3-bded-c15edee84176,57ae6dfb-4f5b-4c0a-ba72-f61a7d302c26,20068432.0,0.709,0.8229,664,1.0,36,0,2024-11-19 12:39:59.587380
30b19c4f-0a3e-4aa3-b336-96a0a3de63f4,05b98dde-df3b-4d21-9df2-fdfdc95ae7d7,306427.0,0.8092,1.3722,675,0.83,45,1,2025-06-04 12:39:59.587380
bc5f5e36-f076-425d-a4f3-317fe8d40cec,aa7d1f95-e071-4fb3-ada9-d3816523c68c,3938302.0,0.5474,1.6253,664,0.9502,6,0,2025-03-31 12:39:59.587380
4af0556a-9b6e-4358-ac21-da44b6a5f3a6,7ab8b423-ccb7-4923-ab5c-4b638fbd376a,395254.0,0.8208,1.6672,632,0.8776,29,1,2024-12-01 12:39:59.587380
3abe3556-7f3c-48af-9d0b-b9d311debc5f,0d5f1c87-f69c-48cf-b58b-fdce611e03f8,1236837.0,0.4741,1.631,664,0.8873,48,1,2025-03-28 12:39:59.587380
6ab6913b-99cc-47ef-8b2e-6c56c39c9693,1bcff1c4-310a-4675-8ed2-d0c1472a3b87,5891084.0,0.8238,0.9613,690,0.8853,6,0,2025-05-19 12:39:59.587380
a3c8cbe8-cf13-4dbe-98aa-ac1dd2cc7dbb,666ebd44-bfc6-4e97-97aa-0a5f7deaa75f,2114397.0,0.5906,1.1593,678,0.8323,46,0,2024-12-03 12:39:59.587380
0b9e1e46-d189-46b9-8182-39eeae854cd6,68d75897-e77a-4fd8-a726-54e58422177b,674856.0,0.4906,1.2305,687,0.8989,5,1,2025-09-18 12:39:59.587380
6c03c71c-8bdc-4e6c-b4e9-ac7bc95a37e5,4ba92e12-6c42-42e8-99b3-6f259a6a8570,969656.0,0.6443,1.7653,653,0.895,40,1,2025-08-27 12:39:59.587380
c3af5e02-9312-4774-be26-08a25c9b03b9,28d8f5b4-543e-47b8-b80c-5c624bd88386,3912150.0,0.5527,1.1345,726,0.9193,16,1,2025-02-16 12:39:59.587380
da52df06-f9e2-4c18-9116-1691895d69e8,74bee36a-b25e-488b-b58c-0720aeeba5ef,955159.0,0.5639,1.0528,632,0.9068,13,0,2025-04-21 12:39:59.587380
4e8048ff-6e2d-4e03-8605-bc7f76bb7bc7,4b916195-144e-4083-8fa7-46dbf31366f9,2461936.0,0.5729,1.9489,699,0.9638,40,0,2025-02-05 12:39:59.587380
f9a53424-850b-43d3-b4b4-5106cf8de064,d9af8efe-80dd-4a4b-bca1-992e59aa180b,2075208.0,0.7712,0.8106,727,0.9739,45,1,2025-03-30 12:39:59.587380
22506268-eed4-4e5b-b5c2-b8f3e1eb8731,a7ccf53f-ba62-4c8b-92ac-cc99eec76cce,1033436.0,0.6657,1.9974,699,0.816,32,0,2025-03-19 12:39:59.587380
61dfc27d-07cd-4bc9-b9ff-c9cde22ff9e6,99b015e3-92a0-4c7f-a36f-d7c44dd6c94f,16918937.0,0.5745,1.6122,671,0.9695,42,0,2025-01-29 12:39:59.587380
4f3235d3-875f-444c-ac5d-261dbf57af6b,4ee4bb55-fec6-4469-9def-4039b71d71c0,3737468.0,0.6941,1.7942,658,0.8051,37,0,2025-08-23 12:39:59.587380
2b3158ed-066c-4736-8b50-69907d7772ec,e2073e64-ef02-4d77-a118-0df0b5817452,261675.0,0.7365,1.1535,721,0.947,46,0,2024-12-14 12:39:59.587380
d4149fc1-4f86-48b9-9c62-9becbfd1c2aa,22fe03fa-e33d-4f91-b867-15282a49c754,2389165.0,0.559,0.8172,623,0.9496,26,1,2025-03-08 12:39:59.587380
f2343ef2-7333-4b8d-afd3-d382dcea9995,1e44fa80-b383-4bb5-8f42-e87eaebe2f3c,1022963.0,0.6154,1.6854,641,0.7471,29,1,2025-05-04 12:39:59.587380
e8a81295-9523-46b7-a12a-ccaa5fb034a6,063a6aad-7acc-4a2c-92d2-923f77dd48fa,4650258.0,0.4988,1.801,664,0.9074,22,0,2025-07-30 12:39:59.587380
252a40e7-f6e0-4985-9744-7a869ac10cc6,3c5d0caa-bbf0-405c-8160-7b5724e15999,897600.0,0.5225,1.6886,729,0.8625,10,0,2025-05-08 12:39:59.587380
e17e531e-ffe5-4833-ab18-ca389cf647d6,cc594c48-d582-4db2-a22e-8839d003a72e,1767830.0,0.7224,0.9714,695,0.8393,22,0,2025-02-10 12:39:59.587380
430b174d-f8bc-49fe-b841-fddbc8630ac9,84f8d0ad-19f9-4d81-9c0d-3f6e6c47591a,3285362.0,0.5226,1.7041,641,1.0,20,0,2025-08-31 12:39:59.587380
a78337d2-a6a7-4938-8245-ff2aa50c4b26,ce10b225-7ab5-4357-a3d1-4ce6c00cf94e,4712623.0,0.6601,1.7227,667,0.8477,19,0,2025-11-03 12:39:59.587380
9c1b76e1-e56e-48a2-9436-096ee85938a0,a4a6c21d-5d43-4e76-b471-747cb680074f,597019.0,0.7336,1.5902,655,0.8355,12,0,2025-07-13 12:39:59.587380
815e0117-655f-4220-8c26-00a62c24688b,d3ef2bd1-567b-4e27-9fc5-28bba3344319,1419051.0,0.4928,1.7193,651,0.9061,17,0,2025-04-11 12:39:59.587380
f17e538e-ed5a-46c5-b608-143bb2034eab,8bbf15cb-76b3-4fcc-a564-935f79cad70a,1233116.0,0.6769,1.8151,719,0.9548,47,0,2025-01-27 12:39:59.587380
09e9fad0-2d7d-4b24-9172-fc8ffd0164f0,aca0b2d3-b8be-4564-aebe-48d3158810cc,1031651.0,0.5526,1.5363,625,0.8887,11,0,2025-10-04 12:39:59.587380
4a0b6dc3-2e12-4126-97a5-3c9f5ba83500,a37d0e6e-9c1f-4f20-b796-1c9081462bf0,11587694.0,0.8352,0.9063,744,0.9933,21,1,2025-05-04 12:39:59.587380
97d182a3-36c9-4ade-a091-e4a8a5d141ff,4aa3fb63-8321-4199-985e-c958a0c33eb9,2972702.0,0.6434,1.3852,713,0.9425,36,0,2025-07-09 12:39:59.587380
34fc1446-3906-4ae1-a1b7-942c5e4a755a,5dd0a816-dae3-4c94-91be-a8f29e3762f9,561921.0,0.7724,0.8932,723,0.7257,26,0,2025-01-28 12:39:59.587380
bfe0b0bd-6d9e-4448-bd7f-449955b6dc96,75dc90b8-3fba-43af-8c72-e40642ef15ad,4964693.0,0.6701,1.2891,661,0.8576,17,1,2025-09-03 12:39:59.587380
535909b9-f649-4d80-ab60-9bd573bd9c76,b3bfcb98-ea54-4d02-8d37-24df4ba34298,16554296.0,0.4674,1.2885,674,0.8551,27,1,2025-06-29 12:39:59.587380
86200305-3120-4264-ab12-d68d5e18b474,701c0dbf-37f8-41ab-9062-19eb3283b556,5567548.0,0.7033,0.8792,622,0.9383,33,1,2025-06-22 12:39:59.587380
f57928c6-d3de-43b1-b742-998e36c815f1,b88083ba-5f21-48f7-bb83-895eb33f09dc,433926.0,0.8306,1.2186,659,0.69,26,0,2024-11-24 12:39:59.587380
ea16614d-85a7-40bc-99c0-550b0ab7f68d,d6e11002-2fa1-43b1-afd4-41f0b1cffbbe,1221715.0,0.6906,0.9332,699,1.0,5,0,2025-01-18 12:39:59.587380
5777dfab-7564-4577-9c7d-407ea9f43750,5c95c905-cc4a-4eee-abbc-213f0660e5be,7038539.0,0.7777,1.7699,731,0.9425,33,1,2024-12-03 12:39:59.587380
3f491676-1de5-402e-b3bc-b102f1932bc8,fd82ad4d-ecc0-47f1-8a6a-aa398f01c449,977087.0,0.8037,1.9372,635,0.9119,9,0,2025-02-17 12:39:59.587380
fc0bfd4c-9954-4ee4-9d19-cf0d5a43a2a7,87d96c28-d9fd-4bc8-bbb8-d657939b167f,3090426.0,0.5412,0.8868,665,0.9945,39,1,2025-06-27 12:39:59.587380
9fe49acf-4f4f-49ae-9165-ffce9d9fa699,a31653ed-eeb4-4b04-b6af-d8925defde37,4302187.0,0.5348,1.9461,673,1.0,14,0,2025-09-22 12:39:59.587380
32aa94cb-9ce6-440c-bc60-ad26aa0c7f40,54157162-77cf-4bd4-a250-0d7bfca01259,784710.0,0.6944,1.4271,624,0.9697,23,0,2025-10-27 12:39:59.587380
0c5d1ea1-0b01-4b24-b3ff-3cc70dbb05ff,2d49269e-1ffe-4e76-800b-7e45d2cf1c51,1868179.0,0.6144,1.1595,703,0.9759,41,0,2025-06-01 12:39:59.587380
da1e1a75-497b-4932-8667-a5beea35238a,18cbd12a-f976-4279-8180-80f9ad4c6d39,77554.0,0.7859,0.8922,651,0.9105,11,0,2025-10-31 12:39:59.587380
b99cd7a4-c36f-47f2-9434-90f1d95c3009,71ada974-0ba8-4c96-b96e-0a49534041d7,711843.0,0.81,1.4007,672,0.8887,39,0,2025-05-07 12:39:59.587380
527e0e18-1878-4be8-ab52-15f3e57e0eef,37b112a9-e259-4997-b4c6-81a28ff7a7b6,1540214.0,0.5914,1.7534,661,0.8619,49,0,2024-12-08 12:39:59.587380
d8907132-b6cf-4695-83f3-ed3641dba5ce,8bda6d9f-8d99-422b-9ce0-6feb51a22a68,569331.0,0.5447,1.6485,648,0.8339,17,0,2024-11-25 12:39:59.587380
a9f41a68-fe3a-4116-924e-7e8e04b4753f,ae040971-1155-4d16-b31c-46fe374dab9e,10144186.0,0.7622,0.8603,679,0.845,14,0,2024-11-16 12:39:59.587380
29e1fbd4-97de-4fc9-a3e2-81b459576eba,d7172118-71b4-4756-8483-5aa405246eca,474425.0,0.5599,0.8875,671,0.792,6,0,2024-11-26 12:39:59.587380
51579c56-9a7f-4fc9-a645-8ebc1366121f,b8399f58-adb2-4dcb-b592-93dafbe0378d,1276912.0,0.779,1.2834,665,0.8939,10,0,2025-02-22 12:39:59.587380
0aff792d-c356-491b-9cf6-6307ada32db6,442edd44-1f98-4b1a-b8c3-9bcf3987a4f1,2259695.0,0.6195,1.1543,650,0.7652,12,1,2025-01-05 12:39:59.587380
7d988a91-ee93-48a9-9464-71770cbc8e16,3009a1fa-236b-4d95-b9b4-0121a336ed04,8379286.0,0.717,1.0789,692,0.9153,40,1,2025-04-06 12:39:59.587380
e6e659c8-d406-45c6-8761-fb01fcfaa0d1,23350227-cde0-4f96-94a9-893e50546155,471719.0,0.4882,1.1372,746,0.8971,29,0,2025-08-01 12:39:59.587380
472d76da-83d7-4236-9042-333962098f22,e8e417d6-4a2c-47ca-b1bb-45a7982dcbe5,6344912.0,0.6995,1.7642,685,0.9118,48,0,2024-12-09 12:39:59.587380
52ae04e4-3846-444a-84db-b83d8d4f5b6d,f0b29818-62d7-4cda-93f8-9dc13171fb41,2003153.0,0.6307,1.9151,719,0.8582,44,0,2025-04-29 12:39:59.587380
5addcef1-8ee5-4da7-9350-e957ebf0de73,13dccf00-c3da-4cb8-b850-01cea103ae7c,743030.0,0.6846,1.2861,624,1.0,11,1,2025-01-17 12:39:59.587380
ef4c5872-fa75-4506-a80b-1c4dac6bcbae,9b925565-b3df-4c74-a549-a54f9143ee9f,3147451.0,0.5172,1.8873,686,1.0,27,0,2024-11-19 12:39:59.587380
0254940c-1b62-4759-a619-0af4c9f0a1b1,31e1f9db-3a8b-490e-ab87-7dd1d5bf8597,2419472.0,0.7447,1.1858,636,0.8004,23,0,2025-05-28 12:39:59.587380
ed724949-8e98-4594-828b-d3b10408ff94,a5cd4e33-782d-4773-8dea-817d7e2aac80,1087925.0,0.7951,1.3717,620,0.9186,26,0,2025-06-17 12:39:59.587380
5588f30e-aacb-44ca-bff4-7087a37aedcc,c445d11c-e6b4-4d33-9e85-9da87d78ecbf,2126105.0,0.5367,1.0712,650,0.8514,17,1,2025-03-09 12:39:59.587380
60c41371-7b3b-40d8-8ff4-ed86571c3d5d,7dd3b582-304a-4c9b-9aaa-de68f17f1f19,1348747.0,0.4883,1.5686,727,0.8188,25,0,2025-03-02 12:39:59.587380
41f76fa1-ac09-4e90-b235-6858b7c8ed2d,52a9815a-ed98-43d0-8835-ea8f374870e5,2221109.0,0.4595,1.9748,718,0.7928,5,0,2025-10-02 12:39:59.587380
4ca90136-1029-4639-9065-0c9b0df1d0cc,13945196-77c3-4cfd-b675-98f8dbd9c846,3844410.0,0.7068,1.5242,689,0.9346,23,0,2025-04-25 12:39:59.587380
1d98af0b-88f5-47d5-942b-a195c0a7aac5,f40f31d0-6630-453e-a606-2960161e2c32,9684302.0,0.6928,1.2294,618,0.8455,37,0,2025-03-14 12:39:59.587380
ae530281-88e8-467e-a603-c3cc293512bd,5c893152-ec7a-44a5-8a93-875b0c1b3047,575034.0,0.6687,1.5774,672,0.9774,8,0,2025-06-09 12:39:59.587380
a7560116-32d7-44aa-a8b1-52286dd559d7,7c46976a-18d2-492a-a5e2-edc4c5886081,16735343.0,0.5428,0.9475,692,0.9795,46,0,2025-01-31 12:39:59.587380
03337836-c3e0-40e8-8551-f1b146044c2d,627820f6-b05f-490c-99e9-05e2950c09ae,281507.0,0.6064,1.8664,687,1.0,7,0,2025-02-04 12:39:59.587380
1bae1db0-1e7f-4253-bc80-74e5f4ffc0e9,0606e9c1-9051-4dd3-9821-37d8b232cc85,1703533.0,0.6878,1.4037,606,0.8318,31,1,2025-03-20 12:39:59.587380
